idsubproduto,descricaoproduto,flaginativo,idsecao,idgrupo,idsubgrupo,descrsecao,descrgrupo,descrsubgrupo
56165,"CUBA 1/6 (1/6-10) POLICARBONATO 1,5LT - COSTAFRIO",T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
56167,"CUBA 1/9 (1/9-10) POLICARBONATO 0,8LT - COSTAFRIO",T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
34583,"CUBA GASTRONOMICA 1/1 53,0X32,5CM (51101/001) - BRINOX",F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
34587,"CUBA GASTRONOMICA 1/3 32,5X17,6CM (51101/003) - BRINOX",T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
34589,"CUBA GASTRONOMICA 1/4 26,5X16,2CM (51101/004) - BRINOX",T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
34591,"CUBA GASTRONOMICA 2/4 53,0X16,2CM (51101/005) - BRINOX",T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
34585,CUBA INOX 1/2 100MM - MAGNA,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
56151,CUCHARA GRANDE P/ALIM. (000007) 56MMX15MMX170MM- COSTAFRIO,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
56149,CUCHARA PEQUENA P/ALIM. (000008) 50MMX20MMX161MM- COSTAFRIO,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
51700,CUTELO "7" PRATICAL  MUNDIAL  (7050-07) - ETILUX,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
82314,CUTELO 6 ESSENTIAL -UD231632- UNY GIFT,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
4225,CUTELO COZINHA 2510/314 BRINOX,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
4074,CUTELO INOX 6 CENTURY 24014/106 TRAMONTINA,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
4085,CUTELO INOX 6 PROF 24624/186 C/1 - TRAMONTINA,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
65885,CUTELO P/COZINHA 6" PRECISION (2506/315) BRINOX,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
82316,DEBULHADOR MILHO WHITE-UD231625- UNY GIFT,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
76368,DECANTADOR INSTANTANEO P/VINHO SJQ9 UNY GIFT,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
56289,DESCANSO DE PANELA 6550 BM19138 REDONDO ECO - MIMO,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
56293,DESCANSO DE PANELA 6551 BM19139 QUADRADO ECO - MIMO,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
56291,DESCANSO DE PANELA 6552 BM19140 REDONDO ECO - MIMO,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
62293,DESCANSO DE PANELA 9X9CM CROMADO FK-45262 - HUDSON,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
43709,DESCANSO DE PANELA REDONDO SILICONE SN1057 3445 - MIMO,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
82318,DESCANSO TALHER INOX -UD190104- UNY GIFT,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
3358,DESCASCADOR ABACAXI CAX01 KEITA,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
3350,DESCASCADOR BOLEADOR DB02 KEITA,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
62301,DESCASCADOR DE ALHO FK-45592 - HUDSON,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
62398,DESCASCADOR DE LEGUMES (UD16011) - UNY GIFT,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
66889,DESCASCADOR DE LEGUMES LAM.LISA (MC14212)- MARCAMIX,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
66891,DESCASCADOR DE LEGUMES LAM.MICRO SERRIL. (MC14213)-MARCAMIX,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
66893,DESCASCADOR DE LEGUMES LAM.SERRILHADA (MC14211)-MARCAMIX,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
52442,DESCASCADOR DE LEGUMES UD170215 - UNY GIFT,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
38294,DESCASCADOR DE MACA X VMF 5433 OU,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
3362,DESCASCADOR FATIADOR DF05 KEITA,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
15682,DESCASCADOR LEGUMES ASA 22 400 MIMO,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
5348,DESCASCADOR LEGUMES ASA21 (399) - MIMO,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
4227,DESCASCADOR LEGUMES LAMINA 2202/318 BRINOX,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
82320,DESCASCADOR MULTIFUNCIONAL -UD171302-UNY GIFT,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
65859,DESCASCADOR SUIÇO DESCOMPLICA (2600/327) BRINOX,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
32939,"DESCASCADOR VERT CABO BAMBU COZI 1,5X20CM (8102050007)-YOI",T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
38288,DESCASCADOR VERTICAL X VMF 5427 OU,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
88707,DESCASCADORES KIT COM 3 MULTIFUNCIONAIS EMPILHAVEIS UD231619 - UNY GIFT,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
62273,DESMOLDANTE TOP TOPE SPRAY 600ML PN-2 - HUDSON,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
34327,DIAMOND FRIGIDEIRA 26CM 3001-0010 HAPPYCALL,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
34337,DIAMOND FRIGIDEIRA 32CM 3001-0013 HAPPYCALL,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
34325,DIAMOND PANELA 18 CM + TAMPA DE VIDRO 3900-0069 HAPPY CALL,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
34323,DIAMOND PANELA WORK C/2 ALCAS 32CM 3900-0048 HAPPYCALL,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
55750,DISCO N10 5MM 2280-568 - ANODILAR,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
55748,"DISCO N5 4,5MM 2280-497 - ANODILAR",F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
55746,DISCO N8 5MM 2280-567 - ANODILAR,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
5172,DISPENSADOR CEREAIS HERCULES DC10 MUNDIAL,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
56285,DISPENSER DE CEREAIS 6359 SF1876 DUPLO PRETO - MIMO,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
5180,DISPENSER SUCO DUPLO HERCULES DSU10D MUNDIAL,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
5186,DISPENSER SUCO HERCULES DSU10 MUNDIAL,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
48048,"DISPLAY DUPLO P/GARRAFAS TERMICAS TP6600 62,8X34,5X14,5CM",T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
35599,DISPLAY PARA TRAVESSAS,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
33982,DO-ASSADEIRA PAO DE FORMA 1000GR 32X14X14 FL - CIMAPI,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
33986,DO-CONCHA CEREAL INOX 304 2000GR (250094) - CIMAPI,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
33984,DO-CONCHA CEREAL INOX 304 500GR (250090) - CIMAPI,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
33990,DO-CONCHA CEREAL INOX 304 750GR (250091) - CIMAPI,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
34000,DO-ESPATULA RASPADEIRA CURVA INOX 10CM - CIMAPI,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
33994,DO-JOGO DE BICO EM ACO INOX C/ 16 PCS (25059) - CIMAPI,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
34008,DO-MAQUINA P/FABRICACAO CHURROS EM POLIE (250251) - CIMAPI,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
33998,DO-PEGADOR PAO INOX (25072) - CIMAPI,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
34004,DO-PINCEL DE SILICONE (250252) - CIMAPI,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
33988,DO-ROLO CORTADOR DE GROSTOLI GRAVAT. (250247) - CIMAPI,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
34002,DO-ROLO GIR 40CM S/CABO 20CM (280047) - CIMAPI,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
33992,DO-ROLO GIR INOX 40CM S/CABO 20CM (250183) - CIMAPI,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
56033,DOSADOR (000017) MULTIUSO C/POTE 1500ML AVULSO - COSTAFRIO,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
56035,DOSADOR (000020PRESS) POTE SAN CAP 1500ML AVULSA - COSTAFRIO,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
82322,DOSADOR DUPLO BEBIDAS INOX-BR230103- UNY GIFT 73239900,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
56301,DOSADOR DUPLO BRONZE 6153 AC1848BZ - MIMO,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
41220,"DOSADOR INOX 40ML 11,5X4X9,2CM  BAR1493 - EUROINOX",T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
32288,DOUBLE PAN JUMBO GRILL MARROM 3002-0038 HAPPYCALL,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
32286,DOUBLE PAN JUMBO GRILL VERMELHO 3002-0059 HAPPYCALL,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
32287,DOUBLE PAN MARROM DIAMOND 3002-0037 HAPPYCALL,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
32284,DOUBLE PAN VERMELHA DIAMOND 3002-0058 HAPPYCALL,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
83534,DUPLA CANECA BORO.C/BAMBU 100ML TCJ22361-MIMO,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
76528,ESCADA DOM. 4 DEGRAUS - MOR,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
76530,ESCADA DOM. 5 DEGRAUS - MOR,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
78196,ESCADA DOM. 6 DEGRAUS - MOR,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
76532,ESCADA DOM. 7 DEGRAUS - MOR,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
45268,ESCORREDOR DE ARROZ  25CM GP016 (4458) - GP INOX,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
66458,ESCORREDOR DE COZINHA (876544M) - UNY GIFT,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
66462,ESCORREDOR DE COZINHA (U5001) - UNY GIFT,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
66464,ESCORREDOR DE COZINHA (U5002) - UNY GIFT,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
66460,ESCORREDOR DE COZINHA U5000 - UNY GIFT,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
78706,ESCORREDOR DE MASSAS INOX 18 CM 8912 MIMO,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
8502,ESCORREDOR DE PRATOS INOX CAPAC.12 2099/112 - BRINOX,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
38421,ESCORREDOR DE PRATOS PRATICO PTF 8119 OU,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
22864,ESCORREDOR DE TALHERES ECO - MD OU,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
88711,ESCORREDOR EM INOX MULTIUSO LAVA TUDO 26CM UD230126 - UNY GIFT,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
88712,ESCORREDOR EM INOX MULTIUSO LAVA TUDO 28CM UD230127 - UNY GIFT,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
4671,ESCORREDOR FRITURAS INOX GX0120 MARCAMIX,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
78704,ESCORREDOR INOX 16 CM 8896 MIMO,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
77417,ESCORREDOR LOUCAS PRETO/CROMADO- 982- FUTURE,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
45262,ESCORREDOR MASSAS 24CM GP014 (4456) - GP INOX,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
45264,ESCORREDOR MASSAS 28CM GP015 (4457) - GP INOX,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
45266,ESCORREDOR MASSAS 34CM GP106 (7997) - GP INOX,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
20066,ESCORREDOR MULTIUSO BUBBLE COR SORT.IN5026 EURO,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
3594,ESCORREDOR MULTIUSO INOX 11X27X56CM A5000 (243) -  MIMO,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
3592,ESCORREDOR MULTIUSO INOX 27CM A5027 MIMO,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
60155,ESCOVA DE ACO 26460/100 - TRAMONTINA,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
62277,ESCOVA DE NYLON C/CERDAS FK-41580 - HUDSON,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
82977,ESCOVA GRELHA AH20303- MIMO,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
82975,ESCOVA P/GRELHA CABO LONGO INOXAH20300- MIMO,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
88713,ESCOVA PARA LAVAR GARRAFA EM SILICONE USO DOMESTICO BN241301 - UNY GIFT,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
52899,ESCUMADEIRA ASA3 (409) - MIMO,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
62413,ESCUMADEIRA DE NYLON C/CABO (UD190117) - UNY GIFT,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
55573,ESCUMADEIRA INOX GX9056 C/GANCHO 34CM STAR - MARCAMIX,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
38317,ESCUMADEIRA REST X VDF 5475 OU,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
72668,ESCUMADEIRA UT31-005- HERCULES,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
55569,ESCUMADEIRA VICTORIA GX2096 - MARCAMIX,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
38315,ESOATULA RETA VASADA REST X VMF 5473 OU,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
52999,ESPATULA  DE SILICONE (UD170125) - UNY GIFT,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
43717,ESPATULA  INOX C/SILICONE ASA1452 (5336) - MIMO,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
82328,ESPATULA  SILICONE LARGA PR- SU211318- UNY GIFT,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
62777,ESPATULA "VERANO" VERMELHA 25575/170 NYLON - TRAMONTINA,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
49699,ESPATULA C/SERRILHA 26401/101 JATOBA - TRAMONTINA,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
83291,ESPATULA CONF. METAL UD231614- UNY GIFT,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
74007,ESPATULA CONFEIT. CURVA 32CM LAMINA 8 - UD211608 UNY GIFT,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
74009,"ESPATULA CONFEIT. CURVA 37,5CM LAMINA 10 - UD211609 UNY GIFT",F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
74011,ESPATULA CONFEIT.. RETA 32CM LAMINA 8 - UD211610 UNY GIFT,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
74013,"ESPATULA CONFEIT.. RETA 36,5CM LAMINA 10 - UD211611 UNY GIFT",F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
61697,ESPATULA DE BOLO INOX 25CM ATP 6855 - MIMO,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
42158,ESPATULA DE SILICONE 348 - KEITA,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
62328,ESPATULA DE SILICONE COLOR RUSH FK-5900281 - HUDSON,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
65505,ESPATULA E RASPADOR AZUL PRIMACOR (5195-1742)- ANODILAR,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
52905,ESPATULA FECHADA  ASA6 (443) - MIMO,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
60400,ESPATULA FRITURAS 5X2 24674/185 PROFISSIONAL - TRAMONTINA,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
60402,ESPATULA FRITURAS 6X3 24675/186 PROFISSIONAL - TRAMONTINA,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
61072,ESPATULA FRITURAS INOX 8X3 24678/188 PROFISSIONAL-TRAMONTINA,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
61566,ESPATULA FRITURAS INOX 9X3 24679/189 PROFISSIONAL-TRAMONTINA,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
32575,ESPATULA G 60CM (36) - JAYME,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
88621,ESPATULA GRANDE SILICONE MARMOL SN24486M 10754 - MIMO,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
72624,ESPATULA GRANDE SILICONE PRETA SN1739P- MIMO,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
60404,ESPATULA HAMBURGER 7X4 24677/187 PROFISSIONAL - TRAMONTINA,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
61122,ESPATULA HAMBURGER INOX 6X3 PROFISSIONAL 24676/186-TRAMONTIN,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
61070,ESPATULA INOX "4" PREMIUM BRANCA 24479/184 - TRAMONTINA,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
4316,"ESPATULA INOX PERFURADA 1,00MM 36CM 1660/307 BRINOX",F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
7893,ESPATULA LARGA NYLON/INOX 32280 JOLLY,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
38309,ESPATULA LARGA VASADA REST X VMF 5465 OU,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
45272,ESPATULA P/ BOLO INOX PREMIUM GP127 (8957) - GP INOX,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
5293,ESPATULA P/BOLO (UT20-007) 83404 - HERCULES,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
45423,ESPATULA P/BOLO INOX UD190134 - UNY GIFT,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
14332,ESPATULA P/FRITURA 10CM 2508/305 BRINOX,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
59367,ESPATULA P/FRITURA 8CM 2508/304 - BRINOX,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
48036,ESPATULA P/GRELHADOS E FRITURAS MADEIRA 32342 - JOLLY,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
4320,ESPATULA P/PIZZA 32CM PRECISION 2508/309 BRINOX,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
34973,"ESPATULA PERFURADA JORNATA 1,2MMX25CM (1649/308) - BRINOX",F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
59369,ESPATULA RASPAD. 8CM PRECISION 2508/301 - BRINOX,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
4322,ESPATULA RASPAD.10CM PRECISION 2508/302 BRINOX,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
4324,ESPATULA RASPAD.12CM PRECISION 2508/303 BRINOX,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
7895,"ESPATULA RASPAD.INOX 21,5X14,8CM 32506 JOLLY",F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
60398,ESPATULA RASPADOR 24672/185 PROFISSIONAL - TRAMONTINA,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
88799,"ESPATULA RASPADORA PLASTICO/INOX 21,5X12CM 32505 - JOLLY",F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
55571,ESPATULA RETA C/SERRILHA 100MM GX0282 - MARCAMIX,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
82324,ESPATULA RETA PR SILICONE 24CM- SU211324- UNY GIFT,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
38313,ESPATULA RETA REST X PTF 6143 OU,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
88714,ESPATULA SILICONE COLORFULLY SU221305 - UNY GIFT,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
33194,ESPATULA SILICONE PRETO C/CABO INOS (2251/311) - BRINOX,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
62407,ESPATULA VAZADA NYLON (UD190114) - UNY GIFT,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
52907,ESPATULA VAZADA P/ HAMBURGER ASA60 (444) - MIMO,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
88620,ESPATULA VAZADA SILICONE MARMOL SN24485M 10753 - MIMO,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
72622,ESPATULA VAZADA SILICONE PRETA SN1738P,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
55738,ESPATULA/RASPADOR 5195-1740 AMARELO PRIMACOR - ANODILAR,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
66486,ESPREMEDOR DE ALHO (XCWJ19) - UNY GIFT,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
64319,ESPREMEDOR DE ALHO 2188/311 DESCOMPLICA - BRINOX,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
6449,ESPREMEDOR DE ALHO AZ9183 3246 MIMO,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
2098,ESPREMEDOR DE ALHO GIGANTE 10901 GLOBO 10901,F,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
4683,ESPREMEDOR DE ALHO GX0215 MARCAMIX,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
42822,ESPREMEDOR DE ALHO PLUS GX9033 - MARCAMIX,T,4,99,203,Utilidades,Acessórios para cozinha,Acessórios para cozinha
