IDCLIFOR,NOME,FONE1,FONE2,FONECELULAR,EMAIL,DESCRCIDADE
7701,ADELINO JOSE BRAUNER,,,67999842855,,CAMPO GRANDE
8297,ADELINO MENEGUZZO,6733412668 ,,67999835766,,CAMPO GRANDE
6646,ADELIO ROQUE MUSSKOPF,,,67996936900,,CAMPO GRANDE
5082,ADELIR DURIGON,6732511364 ,,67999018777,,JARDIM
73719,ADELIR PORTELA DE ANDRADE,           ,,67992649305,,CAMPO GRANDE
28225,ADELIRIO BRUCH,           ,,,,CAMPO GRANDE
64618,ADELITA DE OLIVEIRA DE FREITAS,           ,,67999825709,,CAMPO GRANDE
60550,ADELMO ANTONIO URBAN,           ,,67992730335,,CAMPO GRANDE
94967,ADELMO DE OLIVEIRA JUNIOR EIRELI,           ,,67991255143,,CAMPO GRANDE
55859,ADELMO LIMA RAMOS,           ,,67992141980,,CAMPO GRANDE
87441,ADELSO FEITOZA NOQUEIRA,           ,,67999024687,,CAMPO GRANDE
83764,ADELSON DOURADO CAVALCANTE,67996097187,,,,COXIM
79731,ADELSON LUIZ CORREIA,           ,,67999203093,,RIO NEGRO
63622,ADELSON RODRIGUES DA SILVA,           ,,67996554637,,CAMPO GRANDE
97538,ADELURDES NOGUEIRA PEREIRA,           ,,67999518788,,CAMPO GRANDE
97602,ADEMAR BATISTA SILVA,           ,,67999630590,,CAMPO GRANDE
94977,ADEMAR BERTUZZI,6732721995,,67996820229,,CAMPO GRANDE
45170,ADEMAR BHORGES FEREIRA,,,67998668752,,CAMPO GRANDE
66886,ADEMAR DOS REIS,           ,,67999544088,,CAMPO GRANDE
16015,ADEMAR FRANCISCO ROSA,           ,,67999290977,,CAMPO GRANDE
96311,ADEMAR GESSI NUNES,           ,,67999221964,,CHAPADAO DO SUL
94007,ADEMAR GONÇALVES DA SILVA,67992854192,,67993011975,,CAMPO GRANDE
88448,ADEMAR LIMA DA SILVA,67992396868,,,,CAMPO GRANDE
74560,ADEMAR OCAMPOS FILHO,,,,,CAMPO GRANDE
49662,ADEMAR SILVA FERNANDES,6733932653,,67992464031,,CAMPO GRANDE
22497,ADEMESIO FRANCISCO DE ANDRADE,6733938116,,67998951039,,CAMPO GRANDE
65233,ADEMIIR  AYRES DE OLIVEIRA,           ,,67981218853,,CAMAPUA
59893,ADEMILDO BATISTA DE AMORIM,           ,,67996437932,,COSTA RICA
71370,ADEMILDON BARBOSA PEREIRA,           ,,67991626242,,CAMPO GRANDE
87353,ADEMILSO LOPES DO AMARAL,           ,,67996066535,,CAMPO GRANDE
65917,ADEMILSO PEREIRA DE SOUZA,           ,,67998704664,,CHAPADAO DO SUL
3108,ADEMILSO SALINA MORINIGO,,,67992260666,ademilso1972@hotmail.com,CAMPO GRANDE
73937,ADEMILSON BATISTA DA SILVA,           ,,67996332730,,CAMPO GRANDE
70387,ADEMILSON CHAVES DE MENDONCA,           ,,67991012001,,CAMPO GRANDE
90121,ADEMILSON DA SILVA,           ,,67992547465,,CAMPO GRANDE
99267,ADEMILSON DE PAULO CAMPOS,67992533545,,,,CAMPO GRANDE
67504,ADEMILSON MOREIRA DOS SANTOS,           ,,67998061550,ADEMILSONMOREIRA88@HOTMAIL.COM,SIDROLANDIA
96372,ADEMILSON OCAMPO DE MELO,           ,,14996152962,,CAMPO GRANDE
99840,ADEMILTON DA SILVA,           ,,67984384815,,CAMPO GRANDE
1813,ADEMIR ALVES DE PAULA,,,67991915005,,CAMPO GRANDE
100312,ADEMIR ANTONIO TALGATTI,           ,,67992747191,,CAMPO GRANDE
101304,ADEMIR ASSIS VALDEZ,           ,,67991615699,,CAMPO GRANDE
33862,ADEMIR CASSARO,           ,,67996538680,,PIRAPUTANGA
62970,ADEMIR COMERCIO DE VEICULOS E TRANSPORTADORA LTDA,1836211712,,,gerencia.filial@ademirtransportes.com.br,APARECIDA DO TABOADO
89638,ADEMIR CORREA DE ALMEIDA LIMA,           ,,67991481861,,CAMPO GRANDE
22266,ADEMIR DA SILVA ALVES,6733560541,,67999964387,,CAMPO GRANDE
77694,ADEMIR DA SILVA SANTOS,67996690629,,,,RIBAS DO RIO PARDO
89553,ADEMIR DE SIQUIERA SILVA,           ,,67991605404,,CAMPO GRANDE
61574,ADEMIR DOS PASSOS,           ,,67996976886,,CORUMBA
67815,ADEMIR EGIDIO DA SILVA,           ,,67992006084,ademirjunior.uems@gmail.com,AQUIDAUANA
65154,ADEMIR FERREIRA,           ,,67981790341,,CAMPO GRANDE
73547,ADEMIR GONCALVES SANTANA,           ,,67999685737,,AQUIDAUANA
59962,ADEMIR JOSE COMPARIM,           ,,67999827168,ademircomparim@hotmail.com,SIDROLANDIA
88104,ADEMIR JOSE DA SILVA RODRIGUES,           ,,67996799394,rosamongelo33@gmail.com,CORUMBA
79981,ADEMIR JOSE DE ALENCAR,67992421801,,,,CAMPO GRANDE
97526,ADEMIR JOSE DO NASCIMENTO,           ,,67992885099,,CAMPO GRANDE
7025,ADEMIR JOSE LUIZ,,,67991610359,,CAMPO GRANDE
86111,ADEMIR JOSE MARTINS COELHO,67992770613,,,,CAMPO GRANDE
97691,ADEMIR JOSE RODRIGUES,           ,,67996087787,,SAO GABRIEL DO OESTE
81219,ADEMIR LANCANOVA,67998481831,,,,MARACAJU
97342,ADEMIR MONTEIRO,           ,,67999308897,,CAMPO GRANDE
98264,ADEMIR PEDRO FRIGO,,,67999840082,ademirpfrigo@gmail.com,CAMPO GRANDE
43382,ADEMIR PEREIRA BORGES,67984178078,,67984178079,,CAMPO GRANDE
131338,ADEMIR PEREIRA MARQUES,67999312746,,67999312746,,GUIA LOPES DA LAGUNA
68473,ADEMIR SALES DA SILVA,           ,,67996301344,,ANASTACIO
62545,ADEMIR SAMPAIO FERRO,           ,,67999843548,RIMEDA_1@HOTMAIL.COM,CAMPO GRANDE
70277,ADEMIR SILVESTRE DE OLIVEIRA SANTOS,           ,,67981009817,aiosilver_605@hotmail.com,CAMPO GRANDE
67398,ADEMIR VALENTE,           ,,11999689240,,TABOAO DA SERRA
58288,ADEMIR VICENTE COLOMBO,           ,,67984222950,,CAMPO GRANDE
48076,ADEMIR VITORINO DA SILVA,           ,6733245193,67999283011,centenariocontab@uol.com.br,CAMPO GRANDE
15970,ADENAIR MENDES DA SILVA,6733847537 ,6730223698,,,CAMPO GRANDE
55263,ADENEIDE DIAS DA SILVA ME,6735966551,,67999970915,,CASSILANDIA
84559,ADENICE MARIANO DE SOUZA 20236680143,67981108446,,,,CASSILANDIA
98514,ADENILDA DANTAS DE MEDEIROS,,,67998473053,adenildadantasdemedeiros290@gmail.com,CAMPO GRANDE
84201,ADENILDA RAMOS DA SILVA,           ,,67992853424,,CAMPO GRANDE
100912,ADENILSON DALLA ROSA DALL AQUA,           ,,67996779109,,SAO GABRIEL DO OESTE
88978,ADENILSON FERREIRA FOGAÇA,           ,,67993040046,,CAMPO GRANDE
85363,ADENILTON RODRIGUES DELGADO,           ,,67996978531,,CAMPO GRANDE
59104,ADENIR DE CAMPOS,           ,,67998835817,,CAMPO GRANDE
78654,ADENIR JACINTA DE MORAIS,           ,,67992687544,,CAMPO GRANDE
93228,ADENIUÇO LOPES VEIGA,           ,,67992933564,,CAMPO GRANDE
43833,ADEODATO FAUSTINO DA SILVA,           ,,67999643340,,SIDROLANDIA
2623,ADEONE LUIZ DE MORAES,6733663161 ,,67992855488,,CAMPO GRANDE
17063,ADERENCIA TECNOLOGIA DA INFORMAÇÃO LTDA  ME,6732010916,,67993310597,veronesi.juliana@gmail.com,CAMPO GRANDE
79234,ADERLICIO WASHINGTON TEIXEIRA,           ,,67999767030,emporiodomineirocg@gmail.com,CAMPO GRANDE
67038,ADERSON LUIZ LISBOA,67984113241,,,,CAMPO GRANDE
76052,ADEVAM AMORIM DA SILVA,           ,,67999919426,,CAMPO GRANDE
4088,ADEZIO VAZ PEREIRA,67992936449,           ,67992936449,,CAMPO GRANDE
81179,ADIEL RODRIGUES BARBOSA,           ,,67992141044,,CAMPO GRANDE
46539,"ADIFA MS ASSOC. DOS DIABETICOS, FAMILIARES E AMIGOS MS",           ,,67999821698,,CAMPO GRANDE
71267,ADILA DIAS DE ALMEIDA MACHADO,           ,,67999378348,,SIDROLANDIA
12201,ADILAR JOSE BETTONI,6732010662,6732010662 ,67992342977,,CAMPO GRANDE
82416,ADILCO LOUREIRO,67998470886,,,,BONITO
64155,ADILES APARECIDA DE MENESES SILVA DE ARAUJO,           ,,67996112563,,ANHANDUI
69754,ADILIA SEVERINO,           ,,67999915859,ADILIAJOAO@GMAIL.COM,CAMPO GRANDE
93156,ADILIO PEREIRA TEIXEIRA,67984070765,,,,SIDROLANDIA
70982,ADILSON  PASSAFARO,           ,,67999671108,,AGUA CLARA
79614,ADILSON AFFONSO,           ,,67991697970,adilsonaffonso@gmail.com,CAMPO GRANDE
71173,ADILSON AGUIRRE MARTINS,           ,,67992388982,,CAMPO GRANDE
57460,ADILSON ALMEIDA METELLO DE ASSIS,,,67996360177,,CAMPO GRANDE
93234,ADILSON AMORIM PUERTES,,,67999197238,aasistencia@studioamoveis.com.br,CAMPO GRANDE
90218,ADILSON ARANTES MOURA,           ,,67999515430,,JARAGUARI
95425,ADILSON ASSUNCAO MEZA,           ,,67999835382,,CAMPO GRANDE
73376,ADILSON BARBOSA SANTOS,           ,,67998977346,,CHAPADAO DO SUL
59107,ADILSON CARLOS CARDOSO EIRELI,6734691434,,67998595288,adilson.che@hotmail.com,CULTURAMA
74036,ADILSON CURTO SELESTINO,6730227684,,67991413850,,CAMPO GRANDE
66006,ADILSON DE JESUS LUCIANO,           ,,67992596011,,CAMPO GRANDE
62392,ADILSON DE MATOS ALMEIDA,           ,,67996485755,adilsoncarecabto@hotmail.com;josifms@hotmail.com,BONITO
73620,ADILSON EDSON REICH,67999621007,,67999258291,,CAMPO GRANDE
38056,ADILSON FURTADO PENZE,,,67999951973,,BANDEIRANTES
82895,ADILSON GOMES CELESTINO,           ,,67981143665,,CAMPO GRANDE
75790,ADILSON GOMES NUNES JUNIOR,           ,,67991014746,contato.adilsonjunior@gmail.com,CAMPO GRANDE
28494,ADILSON GONCALVES DE OLIVEIRA EIRELI,6733860748,,,,CAMPO GRANDE
89875,ADILSON GONCALVES DE OLIVEIRA LTDA,           ,,67992052608,,CAMPO GRANDE
60335,ADILSON LUIZ CAVALCANTE,67992751008,,,,CAMPO GRANDE
48435,ADILSON LUIZ CE,           ,,67999621322,,SAO GABRIEL DO OESTE
70551,ADILSON PEREIRA DE MOURA,           ,,67991187919,,CAMPO GRANDE
75557,ADILSON RAMPANI,           ,,67999769819,,MARACAJU
93128,ADILSON RIBEIRO VARANIS,67996269268,,,,CAMPO GRANDE
57307,ADILSON RODRIGUES SOARES,           ,,67981256012,,CAMPO GRANDE
48236,ADILSON SENNA DE OLIVEIRA JUNIOR,67992182665,,,,CAMPO GRANDE
40603,ADILSON SILVA DE OLIVERA,67999875055,,,,RIO NEGRO
61796,ADILSON SILVA DE SOUZA,           ,,67992557913,,CAMPO GRANDE
45211,ADILSON SILVA MEIRELES,6733850058,,,,CAMPO GRANDE
75750,ADILSON STEIN DOMINGUES,           ,,67992499757,,PONTA PORA
69289,ADILSON VERBAO,           ,,61981295129,,CAMPO GRANDE
48476,ADILSON VILELA  ARANTES,           ,,67991386709,,CAMPO GRANDE
96712,ADILTON CIRICO,           ,,67999811854,,CAMPO GRANDE
11888,ADIMILSON SOARES DA SILVA,67992765193,6733930168 ,67992765193,,CAMPO GRANDE
72748,ADINAELDA FELIX DE SOUZA,           ,,67992596496,,CAMPO GRANDE
60644,ADINALDO JOSE DA SILVA,           ,,67992708721,,CAMPO GRANDE
65934,ADINES FERREIRA,           ,,67991623532,,CORGUINHO
81299,ADINOR PEREIRA MARTINS,           ,,67999075327,,PARAISO DAS AGUAS
62685,ADIR DE SOUZA GUIMARAES,           ,6733835235,,,CAMPO GRANDE
97354,ADIVAL DE SA MADEIROS,           ,,67981916100,,CAMPO GRANDE
11609,ADIVALDO FERREIRA DA SILVA,,,67991646515,,CAMPO GRANDE
94198,ADIVILSON SELAGE,           ,,67992037435,,CAMPO GRANDE
5293,ADL HANGARAGENS DE AERONAVES LTDA,6733822314 ,,67999876463,,CAMPO GRANDE
54945,ADLA MARIA DE MOURA CASTRO,67998102269,,,,CAMPO GRANDE
60188,ADM DO BRASIL LTDA,6732951238,,66996983837,fernando.borges@adm.com,PEDRO GOMES
40577,ADM DO BRASIL LTDA,6732953959,,,rafael.rios@adm.com,SAO GABRIEL DO OESTE
58223,ADM DO BRASIL LTDA,1151853649,6735621873,,adrian.silvia@adm.com,CHAPADAO DO SUL
64662,ADM DO BRASIL LTDA,6734542500,,,anselmo.junior@adm.com,MARACAJU
99466,ADM DO BRASIL LTDA,           ,,67991160351,FISCALIZACOES@ADM.COM,RIBAS DO RIO PARDO
830,ADM DO BRASIL LTDA,6733681400,,,juliane.santana@adm.com;nfe@adm.com,CAMPO GRANDE
68736,ADM DO BRASIL LTDA,6734533723,,,jussara.santos@adm.com,CAARAPO
90377,ADMAR BRAGA DINIZ,           ,,67999840214,,JARDIM
38706,ADMAR LUIZ COMIN,           ,,67999814677,rogeriocomin@hotmail.com,CAMPO GRANDE
95242,ADMAR MARQUES CURVO SOBRINHO,           ,,67999239585,,CAMPO GRANDE
90563,ADMILSON FRANCISCO SALOMAO,           ,,67998199977,,SAO GABRIEL DO OESTE
93258,ADMILSON PEREIRA,           ,,67999213749,,SAO GABRIEL DO OESTE
82434,ADMILSON PULCHEIO,           ,,67992775723,,CAMPO GRANDE
75141,ADMILSON SILVA DE ARAUJO,           ,,67992065422,,CAMPO GRANDE
88939,ADMINISTRACAO DE COMPOSSUIDORES DA VILA BASE AEREA - ACVBA,           ,,67981675854,vila.bacg@fab.mil.br,CAMPO GRANDE
12116,ADMIR LOPEZ,6732872739 ,,67996488400,,PORTO MURTINHO
74984,ADNEI APARECIDO FIDELIS,67992702894,,,,CAMPO GRANDE
4866,ADOLFO ADAMI,6730264666 ,6733272354 ,67998131475,ADOLFOADAMI@GMAIL.COM,CAMPO GRANDE
52869,ADOLFO DA COSTA CHAVES,           ,,67999445017,,MIRANDA
68410,ADOLFO GAMARRA MACIEL,           ,,67993088595,,CAMPO GRANDE
64308,ADOLFO LUIZ MOREIRA DE SOUZA E SILVA,           ,,67999199216,,CAMPO GRANDE
71624,ADOLFO MACIEL REZENDE,           ,,67984085441,,CAMPO GRANDE
62249,ADOLFO SOARES DA SILVEIRA FILHO,           ,,67999852656,,CAMPO GRANDE
101069,ADOLFO VERA FERNANDES,           ,,67996460752,,CAMAPUA
61209,ADOLFO VIEIRA DE SOUZA,           ,,67998497012,,CAMPO GRANDE
74378,ADOLFO ZOAGA PEREIRA NETO,           ,,67996120828,,GUIA LOPES DA LAGUNA
6419,ADONES DE ALBUQUERQUE LIMA,,,67991019001,,CAMPO GRANDE
83060,ADONIAS COSTA LIMA JUNIOR,           ,,67992714000,dabar.fiscal@gmail.com,CAMPO GRANDE
56154,ADONIAS JOSE PINHEIRO ALVES,           ,,67992295495,,CAMPO GRANDE
71957,ADONIAS ROCHA MOREIRA,           ,,67992495380,,CAMPO GRANDE
5051,ADONIS CAMILA FROENER,6733215100,,,,CAMPO GRANDE
95110,ADRIA RODRIGUES MACHADO GONDIM,           ,,67992378877,,CAMPO GRANDE
93493,ADRIAN GABRIEL DA CONCEIÇAO,           ,,67992009462,,CAMPO GRANDE
55620,ADRIAN LUCAS GRATIS,           ,,67993013663,adrianlucas97@outlook.com,CAMPO GRANDE
61331,ADRIAN SANTOS ALBURQUERQUE,           ,,67984120498,,CAMPO GRANDE
90981,ADRIANA ALMEIDA CASSEL,           ,,67992312074,,CAMPO GRANDE
39165,ADRIANA ALVES VIEIRA,6730290799,,67991686671,,CAMPO GRANDE
92459,ADRIANA ANGELITA MOCHI,           ,,67981544392,,CAMPO GRANDE
90726,ADRIANA APARECIDA BURATO MARQUES BUYTENDORP,67996870569,,67999887830,,CAMPO GRANDE
100296,ADRIANA APARECIDA DA SILVA,           ,,67998181959,,SIDROLANDIA
81116,ADRIANA APARECIDA DE OLIVEIRA,67981010666,,66996624298,,CAMPO GRANDE
56763,ADRIANA BARBOSA DE OLIVEIRA,6733225531,,67992626884,,CAMPO GRANDE
83798,ADRIANA BASSOS BONATO,           ,,67991248448,,CAMPO GRANDE
59195,ADRIANA BORGES,67984842325,,67991150740,,CAMPO GRANDE
66175,ADRIANA BRAGA PERIN 00672553104,           ,,67996979462,,BONITO
53668,ADRIANA C PIMENTEL CORREA,6733429082,,67999413093,valeskacpimentel@yahoo.com.br,CAMPO GRANDE
73099,ADRIANA CAFURE,           ,,67981731874,,CAMPO GRANDE
71776,ADRIANA CAMPOS FUGIMARA,           ,,67999059767,adrianafugimara@gmail.com,CAMPO GRANDE
98916,ADRIANA CASARIN,           ,,67981118999,adcasarin@gmail.com,CAMPO GRANDE
95306,ADRIANA CRISTINA BERNADELLI E CIA LTDA,67991610533,,,,CAMPO GRANDE
88204,ADRIANA CRISTINA BERNARDELLI,           ,,67991395542,,CAMPO GRANDE
66654,ADRIANA CRISTINA FERREIRA DOS SANTOS ARAUJO,           ,,67981058865,,CAMPO GRANDE
7684,ADRIANA DA CRUZ MESQUITA,,,65996770124,,CUIABA
81071,ADRIANA DA SILVA,           ,,67999800455,,CAMPO GRANDE
59832,ADRIANA DA SILVA BRITO SEVERO GARCIA,           ,,67998108305,,RIO VERDE DE MATO GR
71755,ADRIANA DA SILVA ROCHA,67999190407,,,,CAMPO GRANDE
43185,ADRIANA DA SILVA VILAR,67992438945,,67991100211,tatiana_1979@hotmail.com,CAMPO GRANDE
100027,ADRIANA DAS VIRGENS LISBOA,           ,,67992002440,,CAMPO GRANDE
76562,ADRIANA DE ARAUJO AVELAR,           ,,67999026430,,CAMPO GRANDE
90176,ADRIANA DE LIMA MINERVINI,           ,,67999481932,,MARACAJU
29467,ADRIANA DE MORAIS RIBEIRO FERREIRA,67984217730,,,,CAMPO GRANDE
7703,ADRIANA DE OLIVEIRA BORGES,6733845968 ,,67999814308,,CAMPO GRANDE
65297,ADRIANA DE OLIVEIRA MATIAS,           ,,67991136354,,CAMPO GRANDE
60575,ADRIANA DE OLIVEIRA ROCHA,           ,,67999819360,,CAMPO GRANDE
69927,ADRIANA DE SOUSA DOMINGUES,,,67998374878,,CAMPO GRANDE
6049,ADRIANA DEMEIS FLAVIO,6733177520 ,,67992558515,,CAMPO GRANDE
62555,ADRIANA DIAS ROMEIRO,           ,,67999247582,adryanadrlopes@hotmail.com,SIDROLANDIA
36741,ADRIANA DIBO,6733830524,,67999846831,diboadriana@gmail.com,CAMPO GRANDE
90945,ADRIANA DO CARMO ARAUJO DE MORAES QUADROS,           ,,67999744503,,CAMPO GRANDE
97348,ADRIANA DO COUTO DE SA,           ,,21995221447,,CAMPO GRANDE
77928,ADRIANA DO SANTOS FURQUIM,           ,,67992086793,,CAMPO GRANDE
85972,ADRIANA DOS SANTOS OLIVEIRA,           ,,67992740536,,CAMPO GRANDE
67195,ADRIANA EZEQUIEL COSTA,           ,,67992918511,,CAMPO GRANDE
69006,ADRIANA FERREIRA DE OLIVEIRA,           ,,67981603945,,CORUMBA
96919,ADRIANA FERREIRA DE SOUZA LIMA,           ,,67999874430,adrianaferreira2001@hotmail.com,CAMPO GRANDE
65804,ADRIANA FERREIRA DOMINGOS,           ,,67991227736,,CAMPO GRANDE
79546,ADRIANA FIDELIS DE BARROS RODRIGUES,           ,,67999169332,,SIDROLANDIA
23525,ADRIANA FRANCA VIANA,,,67998243120,dricafv@yahoo.com.br,CAMPO GRANDE
66770,ADRIANA FRANCISCA DA CONCEIÇAO,67992866175,,67992209208,,CAMPO GRANDE
38502,ADRIANA G. ARAUJO CARAMALAC,6733871001,,67998562510,adriana@parafusoscia.com.br,CAMPO GRANDE
72891,ADRIANA GAETE PEREIRA,           ,,67992433575,drikagaete@hotmail.com,CAMPO GRANDE
72093,ADRIANA GOMES DE BRITO,           ,,67996917400,,CAMPO GRANDE
87133,ADRIANA GONCALVES ARAUJO,           ,,67993150000,,PONTA PORA
85995,ADRIANA GUAL LAZARO,67992331308,,,,CAMPO GRANDE
66817,ADRIANA KATIA HERZOG,67991369089,,,,CAMPO GRANDE
78542,ADRIANA KELLY V.,           ,,67991960147,,CAMPO GRANDE
101213,ADRIANA LUIZ DA SILVA,           ,,67998489107,,CAMPO GRANDE
62194,ADRIANA MACEDO VAZ,           ,,67984743300,,CAMPO GRANDE
29626,ADRIANA MARCIA DOS SANTOS,67992494165,,,adrianamarcia01@hotmail.com,CAMPO GRANDE
28489,ADRIANA MARCIA VAZ DA SILVA,           ,6733467009,67991014858,,CAMPO GRANDE
99883,ADRIANA MARCON DE CESARO,54999637155,,54996016544,,PASSO FUNDO
64423,ADRIANA MARIA MARCONDES,           ,,67996838041,,NOVA ALVORADA DO SUL
95752,ADRIANA MARIA SANTANA,           ,,67998323110,,PONTINHA DO COCHO
58664,ADRIANA MARIA SANTANA DA ROSA,           ,,67992292310,,CAMPO GRANDE
89852,ADRIANA MESQUITA PENHA.,           ,,67996253958,,CHAPADAO DO SUL
98936,ADRIANA MINANO,           ,,67992450155,,CAMPO GRANDE
60051,ADRIANA MIRANDA AZAMBUJA,           ,,67992473029,,CAMPO GRANDE
76658,ADRIANA MIRANDA DA SILVA,           ,,67996056109,,SAO GABRIEL DO OESTE
6556,ADRIANA MIRANDA DA SILVA,6732953899,,67999623455,,SAO GABRIEL DO OESTE
73063,ADRIANA MONTEIRO DA SILVA,           ,,67993072072,,CAMPO GRANDE
67675,ADRIANA MORAES MAGANHA,           ,,67999836727,,CAMPO GRANDE
54398,ADRIANA MURAD ABRAO,           ,,67984012223,,CAMPO GRANDE
69295,ADRIANA NASCIMENTO DOS SANTOS,           ,,67992111018,,CAMPO GRANDE
99389,ADRIANA NEIVA DE MOURA AQUINO BELLAN,           ,,67981497526,,CAMPO GRANDE
64800,ADRIANA OLIVEIIRA ARAUJO ALVES,           ,,67981064113,,CAMPO GRANDE
2897,ADRIANA OLIVEIRA ARAUJO,6733266135 ,,67996401952,carenabuffet@yahoo.com.br,CAMPO GRANDE
81479,ADRIANA OLMEDO GONZALEZ,11995549538,,67996941006,,CAMPO GRANDE
79151,ADRIANA PALHARES PEDROZA DO NASCIMENTO,           ,,67991867990,,CAMPO GRANDE
77589,ADRIANA PAULA CANDIDO,           ,,67992686763,,CAMPO GRANDE
79376,ADRIANA PEREIRA ARAUJO DA ROCHA,           ,,67992067487,,CAMPO GRANDE
97508,ADRIANA PEREIRA DE SOUZA,           ,,67992941886,deliciecakeart@gmail.com,CAMPO GRANDE
59444,ADRIANA PEREIRA DOS SANTOS,           ,,67981999774,,CAMPO GRANDE
100268,ADRIANA PILLON DA COSTA,           ,,67991330058,,CAMPO GRANDE
68496,ADRIANA QUEVEDO,           ,,67999856678,dri_quevedo@hotmail.com,CAMPO GRANDE
79538,ADRIANA RESENDE MILAGRES SAAB,           ,,67992051117,,CAMPO GRANDE
99457,ADRIANA RIBEIRO,           ,,14988114947,,MIRANDA
80906,ADRIANA RODRIGUES,           ,,67992500820,adrianarodrigues6507@gmail.com,CAMPO GRANDE
76958,ADRIANA RODRIGUES DE JESUS BORGES,           ,,67999847075,,CAMPO GRANDE
74820,ADRIANA SARDINHA,           ,,67998938050,,AGUA CLARA
97329,ADRIANA SEVERA DE VASCONCELLOS,           ,,67998343098,,CAMPO GRANDE
71900,ADRIANA SILVA DOS SANTOS,           ,,67992026052,,CAMPO GRANDE
67937,ADRIANA SILVEIRA LEMES DOS SANTOS,           ,,67998049154,,NOVA ANDRADINA
95303,ADRIANA SIRAVEGNA,,,67981643535,adriana.amorim6@gmail.com,CAMPO GRANDE
23249,ADRIANA SOUZA DA SILVA BEZERRA,6732415924,,67999590381,,AQUIDAUANA
98561,ADRIANA SOUZA DE ARRUDA BUREMA,           ,,67991712283,,CAMPO GRANDE
99365,ADRIANA VARGAS DOS SANTOS,           ,,67998118858,drivargas25@gmail.com,CAMPO GRANDE
89974,ADRIANA VIANA DOS SANTOS,67999712680,,,,PEDRO GOMES
67178,ADRIANA VICENTE DA SILVA,           ,,67991993429,,CAMPO GRANDE
72381,ADRIANA VILLELA GONZALEZ,           ,,67992336560,,CAMPO GRANDE
46301,ADRIANA ZAMBAN,           ,,67981133651,,CAMPO GRANDE
64279,ADRIANA ZULEGER RIBEIRO,           ,,67991488528,,CAMPO GRANDE
72255,ADRIANE ALVES DE OLIVEIRA,           ,,67992725889,,CAMPO GRANDE
77762,ADRIANE BEZERRA DIAS FRANCA,           ,,67984764993,,CAMPO GRANDE
62451,ADRIANE CAMARGO DA SILVA,           ,,67993212638,DRIEMARQUINHOS@GMAIL.COM,CAMPO GRANDE
63599,ADRIANE DA SILVA NOGUEIRA,           ,,67981448606,,CAMPO GRANDE
46710,ADRIANE KARAZAK DE SOUZA MEIRINHO,6732511333,,,,JARDIM
65200,ADRIANO ADAMES DE SOUZA,           ,,67999013429,,CAMPO GRANDE
82446,ADRIANO ALEXANDRE DOS SANTOS,           ,,67991797423,,CAMPO GRANDE
85202,ADRIANO ALVES,           ,,67996211960,adrianoalvs.07@gmail.com,SIDROLANDIA
70510,ADRIANO ALVES DA SILVA,           ,,67993438979,,CAMPO GRANDE
94671,ADRIANO ALVES PEREIRA,           ,,67991108661,,CAMPO GRANDE
57398,ADRIANO ANGELI NASCIMENTO DE BRITO,67992712549,,,,CAMPO GRANDE
55080,ADRIANO APARECIDO CAETANO,           ,,67998075447,adriano_pegmais@hotmail.com,NOVA ALVORADA DO SUL
94078,ADRIANO APARECIDO MOTA,           ,,67991322557,,CAMPO GRANDE
91154,ADRIANO ARUDA CABRAL JUNIOR,           ,,67981907678,,CAMPO GRANDE
59147,ADRIANO AUGUSTO DA SILVA DE  SOUZA,           ,,67999858844,,CAMPO GRANDE
49879,ADRIANO BARBOSA DE SOUZA,           ,,67984032006,,CAMPO GRANDE
75484,ADRIANO BATISTA DA SILVA,           ,,67992938553,,CAMPO GRANDE
100916,ADRIANO BELLI CHAMORRO,           ,,67999730530,,CAMPO GRANDE
54780,ADRIANO BELLI CHAMORRO,           ,,67999730530,,CAMPO GRANDE
74022,ADRIANO CEZAR PENDLOSKI,           ,,67996159229,,CAMPO GRANDE
82712,ADRIANO CINTRA MARTINS,           ,,67998696509,,RIBAS DO RIO PARDO
62878,ADRIANO CIUFFA,           ,,67984075227,,CAMPO GRANDE
2108,ADRIANO COSTA GOMES,6733060069 ,,67992728143,,CAMPO GRANDE
63756,ADRIANO COSTA SUARES,67982249999,,67981112876,,CAMPO GRANDE
75457,ADRIANO DA COSTA SILVA,           ,,67996047123,,CAMPO GRANDE
93804,ADRIANO DA SILVA LONGUI,           ,,11971960359,,CAMPO GRANDE
100770,ADRIANO DA SILVA SOARES FERREIRA,           ,,67996256739,,CAMPO GRANDE
100699,ADRIANO DA SILVA TINELLI,           ,,67992057126,,CAMPO GRANDE
60155,ADRIANO DE CAMARGO CAVALHEIRO,           ,,67992637588,,CAMPO GRANDE
76201,ADRIANO DE OLIVEIRA CUNHA,           ,,21984621541,,CAMPO GRANDE
89190,ADRIANO DE OLIVEIRA DOS SANTOS,           ,,67991179623,adrianolocutor97@gmail.com,CAMPO GRANDE
77289,ADRIANO DE OLIVEIRA PINHEIRO,           ,,67981898038,,CAMPO GRANDE
78194,ADRIANO DE SOUZA BUENO,           ,,67992416661,,CAMPO GRANDE
47167,ADRIANO DE SOUZA CAMPOS,67999767576,,,,CAMPO GRANDE
53110,ADRIANO DORNELLES DOLCI,           ,,67991140552,,ANTONIO JOAO
9388,ADRIANO DOS SANTOS MORRONE,6732335510 ,,67999875253,adriano_morrone@hotmail.com,CORUMBA
